,Season,Team,Name,Points,Rebounds,Assists,Steals,Blocks,Record,Allstar
6410,2018,ATL,Josh Magette,2.6,1.1,3.2,0.4,0.1,0.293,0.0
6411,2018,ATL,Jaylen Morris,4.7,2.7,1.2,0.3,0.2,0.293,0.0
6412,2018,ATL,Mike Muscala,7.6,4.3,1.0,0.6,0.5,0.293,0.0
6413,2018,ATL,Miles Plumlee,4.3,4.1,0.8,0.3,0.5,0.293,0.0
6414,2018,ATL,Taurean Prince,14.1,4.7,2.6,1.0,0.5,0.293,0.0
6415,2018,ATL,Dennis Schroder,19.4,3.1,6.2,1.1,0.1,0.293,0.0
6416,2018,ATL,Isaiah Taylor,6.6,1.4,3.1,0.5,0.1,0.293,0.0
6417,2018,ATL,Andrew White,4.6,2.3,0.4,0.2,0.1,0.293,0.0
6418,2018,WAS,Bradley Beal,22.6,4.4,4.5,1.2,0.4,0.524,1.0
6419,2018,WAS,Tim Frazier,3.0,1.9,3.3,0.8,0.1,0.524,0.0
6420,2018,WAS,Marcin Gortat,8.4,7.6,1.8,0.5,0.7,0.524,0.0
6421,2018,WAS,Ian Mahinmi,4.8,4.1,0.7,0.5,0.5,0.524,0.0
6422,2018,WAS,Chris McCullough,2.4,1.3,0.2,0.0,0.3,0.524,0.0
6423,2018,WAS,Jodie Meeks,6.3,1.6,0.9,0.4,0.1,0.524,0.0
6424,2018,WAS,Markieff Morris,11.5,5.6,1.9,0.8,0.5,0.524,0.0
6425,2018,WAS,Kelly Oubre Jr.,11.8,4.5,1.2,1.0,0.4,0.524,0.0
6426,2018,WAS,Otto Porter Jr.,14.7,6.4,2.0,1.5,0.5,0.524,0.0
6427,2018,WAS,Devin Robinson,2.0,5.0,0.0,1.0,0.0,0.524,0.0
6428,2018,WAS,Tomas Satoransky,7.2,3.2,3.9,0.7,0.2,0.524,0.0
6429,2018,WAS,Mike Scott,8.8,3.3,1.1,0.3,0.1,0.524,0.0
6430,2018,WAS,Jason Smith,3.4,1.6,0.4,0.1,0.4,0.524,0.0
6431,2018,WAS,John Wall,19.4,3.7,9.6,1.4,1.1,0.524,1.0
6432,2018,GSW,Jordan Bell,4.6,3.6,1.8,0.6,1.0,0.707,0.0
6433,2018,GSW,Chris Boucher,0.0,1.0,0.0,0.0,0.0,0.707,0.0
6434,2018,GSW,Omri Casspi,5.7,3.8,1.0,0.3,0.4,0.707,0.0
6435,2018,GSW,Quinn Cook,9.5,2.5,2.7,0.4,0.0,0.707,0.0
6436,2018,GSW,Stephen Curry,26.4,5.1,6.1,1.6,0.2,0.707,1.0
6437,2018,GSW,Kevin Durant,26.4,6.8,5.4,0.7,1.8,0.707,1.0
6438,2018,GSW,Draymond Green,11.0,7.6,7.3,1.4,1.3,0.707,1.0
6439,2018,GSW,Andre Iguodala,6.0,3.8,3.3,0.8,0.6,0.707,0.0
6440,2018,GSW,Damian Jones,1.7,0.9,0.1,0.1,0.2,0.707,0.0
6441,2018,GSW,Shaun Livingston,5.5,1.8,2.0,0.5,0.3,0.707,0.0
6442,2018,GSW,Kevon Looney,4.0,3.3,0.6,0.5,0.8,0.707,0.0
6443,2018,GSW,Patrick McCaw,4.0,1.4,1.4,0.8,0.2,0.707,0.0
6444,2018,GSW,JaVale McGee,4.8,2.6,0.5,0.3,0.9,0.707,0.0
6445,2018,GSW,Zaza Pachulia,5.4,4.7,1.6,0.6,0.2,0.707,0.0
6446,2018,GSW,Klay Thompson,20.0,3.8,2.5,0.8,0.5,0.707,1.0
6447,2018,GSW,David West,6.8,3.3,1.9,0.6,1.0,0.707,0.0
6448,2018,GSW,Nick Young,7.3,1.6,0.5,0.5,0.1,0.707,0.0
6449,2018,PHX,Dragan Bender,6.5,4.4,1.6,0.3,0.6,0.256,0.0
6450,2018,PHX,Devin Booker,24.9,4.5,4.7,0.9,0.3,0.256,0.0
6451,2018,PHX,Tyson Chandler,6.5,9.1,1.2,0.3,0.6,0.256,0.0
6452,2018,PHX,Marquese Chriss,7.7,5.5,1.2,0.7,1.0,0.256,0.0
6453,2018,PHX,Troy Daniels,8.9,1.6,0.6,0.3,0.1,0.256,0.0
6454,2018,PHX,Jared Dudley,3.2,2.0,1.6,0.5,0.2,0.256,0.0
6455,2018,PHX,Josh Gray,6.4,2.0,2.4,1.6,0.4,0.256,0.0
6456,2018,PHX,Shaquille Harrison,6.6,2.7,2.4,1.1,0.3,0.256,0.0
6457,2018,PHX,Danuel House Jr.,6.6,3.3,1.1,0.3,0.3,0.256,0.0
6458,2018,PHX,Josh Jackson,13.1,4.6,1.5,1.0,0.5,0.256,0.0
6459,2018,PHX,Alex Len,8.5,7.5,1.2,0.4,0.9,0.256,0.0
6460,2018,PHX,Alec Peters,4.1,1.9,0.6,0.1,0.1,0.256,0.0
6461,2018,PHX,Davon Reed,3.0,1.9,0.6,0.5,0.1,0.256,0.0
6462,2018,PHX,Tyler Ulis,7.8,1.8,4.4,1.0,0.1,0.256,0.0
6463,2018,PHX,T.J. Warren,19.6,5.1,1.3,1.0,0.6,0.256,0.0
6464,2018,PHX,Alan Williams,4.0,4.4,1.6,1.0,0.2,0.256,0.0
6465,2018,LAC,Patrick Beverley,12.2,4.1,2.9,1.7,0.5,0.512,0.0
6466,2018,LAC,Sam Dekker,4.2,2.4,0.5,0.3,0.1,0.512,0.0
6467,2018,LAC,Jawun Evans,4.8,1.8,2.1,0.8,0.1,0.512,0.0
6468,2018,LAC,Danilo Gallinari,15.3,4.8,2.0,0.6,0.5,0.512,0.0
6469,2018,LAC,Montrezl Harrell,11.0,4.0,1.0,0.5,0.7,0.512,0.0
6470,2018,LAC,Wesley Johnson,5.4,2.9,0.8,1.0,0.8,0.512,0.0
6471,2018,LAC,DeAndre Jordan,12.0,15.2,1.5,0.5,0.9,0.512,0.0
6472,2018,LAC,Austin Rivers,15.1,2.4,4.0,1.2,0.3,0.512,0.0
6473,2018,LAC,Milos Teodosic,9.5,2.8,4.6,0.5,0.1,0.512,0.0
6474,2018,LAC,Sindarius Thornwell,3.9,1.9,0.9,0.7,0.3,0.512,0.0
6475,2018,LAC,Tyrone Wallace,9.7,3.5,2.4,0.9,0.4,0.512,0.0
6476,2018,LAC,C.J. Williams,5.5,1.5,1.1,0.8,0.3,0.512,0.0
6477,2018,LAC,Lou Williams,22.6,2.5,5.3,1.1,0.2,0.512,0.0
6478,2018,LAC,Jamil Wilson,7.0,2.1,0.7,0.3,0.5,0.512,0.0
6479,2018,SAC,Bogdan Bogdanovic,11.8,2.9,3.3,0.9,0.2,0.329,0.0
6480,2018,SAC,Vince Carter,5.4,2.6,1.2,0.7,0.4,0.329,0.0
6481,2018,SAC,Willie Cauley-Stein,12.8,7.0,2.4,1.1,0.9,0.329,0.0
6482,2018,SAC,Jack Cooley,5.7,4.3,0.9,0.1,0.0,0.329,0.0
6483,2018,SAC,De'Aaron Fox,11.6,2.8,4.4,1.0,0.3,0.329,0.0
6484,2018,SAC,Buddy Hield,13.5,3.8,1.9,1.1,0.3,0.329,0.0
6485,2018,SAC,Justin Jackson,6.7,2.8,1.1,0.4,0.2,0.329,0.0
6486,2018,SAC,Kosta Koufos,6.7,6.6,1.2,0.7,0.5,0.329,0.0
6487,2018,SAC,Skal Labissiere,8.7,4.8,1.2,0.4,0.8,0.329,0.0
6488,2018,SAC,Frank Mason III,7.9,2.5,2.8,0.7,0.2,0.329,0.0
6489,2018,SAC,Zach Randolph,14.5,6.7,2.2,0.7,0.2,0.329,0.0
6490,2018,SAC,JaKarr Sampson,4.7,3.5,0.4,0.4,1.0,0.329,0.0
6491,2018,SAC,Garrett Temple,8.4,2.3,1.9,0.9,0.4,0.329,0.0
6492,2018,UTA,Tony Bradley,0.9,1.2,0.1,0.0,0.0,0.585,0.0
6493,2018,UTA,Alec Burks,7.7,3.0,1.0,0.6,0.1,0.585,0.0
6494,2018,UTA,Dante Exum,8.1,1.9,3.1,0.6,0.2,0.585,0.0
6495,2018,UTA,Derrick Favors,12.3,7.2,1.3,0.7,1.1,0.585,0.0
6496,2018,UTA,Rudy Gobert,13.5,10.7,1.4,0.8,2.3,0.585,0.0
6497,2018,UTA,Joe Ingles,11.5,4.2,4.8,1.1,0.2,0.585,0.0
6498,2018,UTA,Jonas Jerebko,5.8,3.3,0.6,0.3,0.2,0.585,0.0
6499,2018,UTA,Erik McCree,0.0,0.3,0.0,0.3,0.0,0.585,0.0
6500,2018,UTA,Donovan Mitchell,20.5,3.7,3.7,1.5,0.3,0.585,0.0
6501,2018,UTA,Naz Mitrou-Long,3.0,0.0,0.0,0.0,0.0,0.585,0.0
6502,2018,UTA,Raul Neto,4.5,1.2,1.8,0.3,0.1,0.585,0.0
6503,2018,UTA,Georges Niang,1.0,1.0,0.3,0.2,0.0,0.585,0.0
6504,2018,UTA,Royce O'Neale,5.0,3.4,1.4,0.5,0.2,0.585,0.0
6505,2018,UTA,Ricky Rubio,13.1,4.6,5.3,1.6,0.1,0.585,0.0
6506,2018,UTA,Thabo Sefolosha,8.2,4.2,0.9,1.4,0.3,0.585,0.0
6507,2018,UTA,David Stockton,3.3,0.0,0.0,0.0,0.0,0.585,0.0
6508,2018,UTA,Ekpe Udoh,2.6,2.4,0.8,0.7,1.2,0.585,0.0
6509,2018,UTA,Nate Wolters,0.4,0.4,0.2,0.0,0.0,0.585,0.0
6510,2018,MEM,Dillon Brooks,11.0,3.1,1.6,0.9,0.2,0.268,0.0
6511,2018,MEM,MarShon Brooks,20.1,3.0,3.6,1.6,0.4,0.268,0.0
6512,2018,MEM,Mario Chalmers,7.7,2.4,3.0,1.2,0.2,0.268,0.0
6513,2018,MEM,Mike Conley,17.1,2.3,4.1,1.0,0.3,0.268,0.0
6514,2018,MEM,Deyonta Davis,5.8,4.0,0.6,0.2,0.6,0.268,0.0
6515,2018,MEM,Tyreke Evans,19.4,5.1,5.2,1.1,0.3,0.268,0.0
6516,2018,MEM,Marc Gasol,17.2,8.1,4.2,0.7,1.4,0.268,0.0
6517,2018,MEM,JaMychal Green,10.3,8.4,1.4,0.6,0.5,0.268,0.0
6518,2018,MEM,Andrew Harrison,9.5,2.3,3.2,0.7,0.5,0.268,0.0
6519,2018,MEM,Myke Henry,5.4,1.9,1.1,1.6,0.3,0.268,0.0
6520,2018,MEM,Vince Hunter,1.5,0.8,0.0,0.0,0.3,0.268,0.0
6521,2018,MEM,Omari Johnson,5.5,2.8,1.8,0.5,0.0,0.268,0.0
6522,2018,MEM,Jarell Martin,7.7,4.4,1.0,0.5,0.7,0.268,0.0
6523,2018,MEM,Ben McLemore,7.5,2.5,0.9,0.7,0.3,0.268,0.0
6524,2018,MEM,Chandler Parsons,7.9,2.5,1.9,0.5,0.3,0.268,0.0
6525,2018,MEM,Ivan Rabb,5.6,4.4,0.9,0.3,0.4,0.268,0.0
6526,2018,MEM,Xavier Rathan-Mayes,5.8,1.0,3.6,1.2,0.6,0.268,0.0
6527,2018,MEM,Wayne Selden,9.3,1.6,1.9,0.5,0.1,0.268,0.0
6528,2018,MEM,Kobi Simmons,6.1,1.6,2.1,0.6,0.2,0.268,0.0
6529,2018,MEM,Marquis Teague,3.7,2.0,4.3,1.3,0.0,0.268,0.0
6530,2018,DET,Reggie Bullock,11.3,2.5,1.5,0.8,0.2,0.476,0.0
6531,2018,DET,Dwight Buycks,7.4,1.4,2.0,0.7,0.1,0.476,0.0
6532,2018,DET,Andre Drummond,15.0,16.0,3.0,1.5,1.6,0.476,1.0
6533,2018,DET,Henry Ellenson,4.0,2.1,0.5,0.1,0.0,0.476,0.0
6534,2018,DET,Langston Galloway,6.2,1.6,1.0,0.6,0.1,0.476,0.0
6535,2018,DET,Reggie Hearn,1.0,0.0,0.0,0.0,0.0,0.476,0.0
6536,2018,DET,Reggie Jackson,14.6,2.8,5.3,0.6,0.1,0.476,0.0
6537,2018,DET,Stanley Johnson,8.7,3.7,1.6,1.4,0.2,0.476,0.0
6538,2018,DET,Luke Kennard,7.6,2.4,1.7,0.6,0.2,0.476,0.0
6539,2018,DET,Jon Leuer,5.4,4.0,0.6,0.1,0.4,0.476,0.0
6540,2018,DET,Luis Montero,0.0,1.0,0.0,0.0,0.0,0.476,0.0
6541,2018,DET,Eric Moreland,2.1,4.1,1.2,0.5,0.8,0.476,0.0
6542,2018,DET,Ish Smith,10.9,2.7,4.4,0.8,0.2,0.476,0.0
6543,2018,DET,Anthony Tolliver,8.9,3.1,1.1,0.4,0.3,0.476,0.0
6544,2018,CLE,Jose Calderon,4.5,1.5,2.1,0.5,0.0,0.61,0.0
6545,2018,CLE,Jeff Green,10.8,3.2,1.3,0.5,0.4,0.61,0.0
6546,2018,CLE,John Holland,2.3,1.0,0.2,0.3,0.1,0.61,0.0
6547,2018,CLE,LeBron James,27.5,8.6,9.1,1.4,0.9,0.61,1.0
6548,2018,CLE,Kyle Korver,9.2,2.3,1.2,0.4,0.4,0.61,0.0
6549,2018,CLE,Kevin Love,17.6,9.3,1.7,0.7,0.4,0.61,1.0
6550,2018,CLE,Cedi Osman,3.9,2.0,0.7,0.4,0.0,0.61,0.0
6551,2018,CLE,Kendrick Perkins,3.0,1.0,2.0,1.0,0.0,0.61,0.0
6552,2018,CLE,London Perrantes,0.5,0.3,0.4,0.1,0.1,0.61,0.0
6553,2018,CLE,Iman Shumpert,4.4,2.9,1.2,0.6,0.3,0.61,0.0
6554,2018,CLE,J.R. Smith,8.3,2.9,1.8,0.9,0.1,0.61,0.0
6555,2018,CLE,Tristan Thompson,5.8,6.6,0.6,0.3,0.3,0.61,0.0
6556,2018,CLE,Ante Zizic,3.7,1.9,0.2,0.1,0.4,0.61,0.0
6557,2019,OKC,Alex Abrines,5.3,1.5,0.6,0.5,0.2,0.598,0.0
6558,2019,OKC,Steven Adams,13.9,9.5,1.6,1.5,1.0,0.598,0.0
6559,2019,OKC,Deonte Burton,2.6,0.9,0.3,0.2,0.3,0.598,0.0
6560,2019,OKC,Tyler Davis,0.0,1.0,0.0,0.0,0.0,0.598,0.0
6561,2019,OKC,Hamidou Diallo,3.7,1.9,0.3,0.4,0.2,0.598,0.0
6562,2019,OKC,Raymond Felton,4.3,1.0,1.6,0.3,0.2,0.598,0.0
6563,2019,OKC,Terrance Ferguson,6.9,1.9,1.0,0.5,0.2,0.598,0.0
6564,2019,OKC,Paul George,28.0,8.2,4.1,2.2,0.4,0.598,1.0
6565,2019,OKC,Jerami Grant,13.6,5.2,1.0,0.8,1.3,0.598,0.0
6566,2019,OKC,Donte Grantham,0.0,0.0,0.0,0.0,0.0,0.598,0.0
6567,2019,OKC,Abdel Nader,4.0,1.9,0.3,0.3,0.2,0.598,0.0
6568,2019,OKC,Nerlens Noel,4.9,4.2,0.6,0.9,1.2,0.598,0.0
6569,2019,OKC,Patrick Patterson,3.6,2.3,0.5,0.3,0.2,0.598,0.0
6570,2019,OKC,Dennis Schroder,15.5,3.6,4.1,0.8,0.2,0.598,0.0
6571,2019,OKC,Russell Westbrook,22.9,11.1,10.7,1.9,0.5,0.598,1.0
6572,2019,PHX,Quincy Acy,1.7,2.5,0.8,0.1,0.4,0.232,0.0
6573,2019,PHX,Deandre Ayton,16.3,10.3,1.8,0.9,0.9,0.232,0.0
6574,2019,PHX,Dragan Bender,5.0,4.0,1.2,0.4,0.5,0.232,0.0
6575,2019,PHX,Devin Booker,26.6,4.1,6.8,0.9,0.2,0.232,0.0
6576,2019,PHX,Mikal Bridges,8.3,3.2,2.1,1.6,0.5,0.232,0.0
6577,2019,PHX,Jamal Crawford,7.9,1.3,3.6,0.5,0.2,0.232,0.0
6578,2019,PHX,Troy Daniels,6.2,1.4,0.5,0.5,0.1,0.232,0.0
6579,2019,PHX,Jimmer Fredette,3.7,1.2,1.3,0.5,0.0,0.232,0.0
6580,2019,PHX,Richaun Holmes,8.2,4.7,0.9,0.6,1.1,0.232,0.0
6581,2019,PHX,Josh Jackson,11.5,4.4,2.3,0.9,0.7,0.232,0.0
6582,2019,PHX,George King,0.0,1.0,0.0,0.0,0.0,0.232,0.0
6583,2019,PHX,De'Anthony Melton,5.0,2.7,3.2,1.4,0.5,0.232,0.0
6584,2019,PHX,Elie Okobo,5.7,1.8,2.4,0.6,0.1,0.232,0.0
6585,2019,PHX,T.J. Warren,18.0,4.0,1.5,1.2,0.7,0.232,0.0
6586,2019,ATL,Jaylen Adams,3.2,1.8,1.9,0.4,0.1,0.354,0.0
6587,2019,ATL,Justin Anderson,3.7,1.8,0.5,0.5,0.3,0.354,0.0
6588,2019,ATL,Kent Bazemore,11.6,3.9,2.3,1.3,0.6,0.354,0.0
6589,2019,ATL,DeAndre' Bembry,8.4,4.4,2.5,1.3,0.5,0.354,0.0
6590,2019,ATL,Vince Carter,7.4,2.6,1.1,0.6,0.4,0.354,0.0
6591,2019,ATL,John Collins,19.5,9.8,2.0,0.4,0.6,0.354,0.0
6592,2019,ATL,Deyonta Davis,4.0,4.0,0.6,0.3,0.6,0.354,0.0
6593,2019,ATL,Dewayne Dedmon,10.8,7.5,1.4,1.1,1.1,0.354,0.0
6594,2019,ATL,Daniel Hamilton,3.0,2.5,1.2,0.3,0.1,0.354,0.0
6595,2019,ATL,Kevin Huerter,9.7,3.3,2.9,0.9,0.3,0.354,0.0
6596,2019,ATL,Isaac Humphries,3.0,2.2,0.0,0.2,0.0,0.354,0.0
6597,2019,ATL,Alex Len,11.1,5.5,1.1,0.4,0.9,0.354,0.0
6598,2019,ATL,Miles Plumlee,4.4,2.2,0.9,0.3,0.2,0.354,0.0
6599,2019,ATL,Alex Poythress,5.1,3.6,0.8,0.2,0.5,0.354,0.0
6600,2019,ATL,Taurean Prince,13.5,3.6,2.1,1.0,0.3,0.354,0.0
6601,2019,ATL,Jordan Sibert,3.0,0.0,0.0,0.0,0.0,0.354,0.0
6602,2019,ATL,Omari Spellman,5.9,4.2,1.0,0.6,0.5,0.354,0.0
6603,2019,ATL,Trae Young,19.1,3.7,8.1,0.9,0.2,0.354,0.0
6604,2019,MIA,Bam Adebayo,8.9,7.3,2.2,0.9,0.8,0.476,0.0
6605,2019,MIA,Goran Dragic,13.7,3.1,4.8,0.8,0.1,0.476,0.0
6606,2019,MIA,Udonis Haslem,2.5,2.7,0.2,0.0,0.0,0.476,0.0
6607,2019,MIA,James Johnson,7.8,3.2,2.5,0.6,0.5,0.476,0.0
6608,2019,MIA,Derrick Jones Jr.,7.0,4.0,0.6,0.8,0.7,0.476,0.0
6609,2019,MIA,Yante Maten,1.0,1.5,0.0,0.5,0.0,0.476,0.0
6610,2019,MIA,Rodney McGruder,7.6,3.6,1.7,0.5,0.2,0.476,0.0
6611,2019,MIA,Kelly Olynyk,10.0,4.7,1.8,0.7,0.5,0.476,0.0
6612,2019,MIA,Josh Richardson,16.6,3.6,4.1,1.1,0.5,0.476,0.0
6613,2019,MIA,Duncan Robinson,3.3,1.3,0.3,0.3,0.0,0.476,0.0
6614,2019,MIA,Dwyane Wade,15.0,4.0,4.2,0.8,0.5,0.476,1.0
6615,2019,MIA,Dion Waiters,12.0,2.6,2.8,0.7,0.2,0.476,0.0
6616,2019,MIA,Hassan Whiteside,12.3,11.3,0.8,0.6,1.9,0.476,0.0
6617,2019,MIA,Justise Winslow,12.6,5.4,4.3,1.1,0.3,0.476,0.0
6618,2019,CLE,Deng Adel,1.7,1.0,0.3,0.1,0.2,0.232,0.0
6619,2019,CLE,Jaron Blossomgame,4.2,3.6,0.5,0.3,0.3,0.232,0.0
6620,2019,CLE,Jordan Clarkson,16.8,3.3,2.4,0.7,0.2,0.232,0.0
6621,2019,CLE,Channing Frye,3.6,1.4,0.6,0.2,0.1,0.232,0.0
6622,2019,CLE,John Holland,0.0,0.0,0.0,0.0,0.0,0.232,0.0
6623,2019,CLE,Jalen Jones,5.1,2.1,0.4,0.6,0.1,0.232,0.0
6624,2019,CLE,Kevin Love,17.0,10.9,2.2,0.3,0.2,0.232,0.0
6625,2019,CLE,Larry Nance Jr.,9.4,8.2,3.2,1.5,0.6,0.232,0.0
6626,2019,CLE,David Nwaba,6.5,3.2,1.1,0.7,0.3,0.232,0.0
6627,2019,CLE,Cedi Osman,13.0,4.7,2.6,0.8,0.1,0.232,0.0
6628,2019,CLE,Collin Sexton,16.7,2.9,3.0,0.5,0.1,0.232,0.0
6629,2019,CLE,Kobi Simmons,0.0,0.0,0.0,0.0,0.0,0.232,0.0
6630,2019,CLE,J.R. Smith,6.7,1.6,1.9,1.0,0.3,0.232,0.0
6631,2019,CLE,Tristan Thompson,10.9,10.2,2.0,0.7,0.4,0.232,0.0
6632,2019,CLE,Ante Zizic,7.8,5.4,0.9,0.2,0.4,0.232,0.0
6633,2019,DEN,DeVaughn Akoon-Purcell,1.0,0.6,0.9,0.3,0.0,0.659,0.0
6634,2019,DEN,Will Barton,11.5,4.6,2.9,0.4,0.5,0.659,0.0
6635,2019,DEN,Malik Beasley,11.3,2.5,1.2,0.7,0.1,0.659,0.0
6636,2019,DEN,Torrey Craig,5.7,3.5,1.0,0.5,0.6,0.659,0.0
6637,2019,DEN,Brandon Goodwin,1.4,0.2,0.9,0.0,0.0,0.659,0.0
6638,2019,DEN,Gary Harris,12.9,2.8,2.2,1.0,0.3,0.659,0.0
6639,2019,DEN,Juancho Hernangomez,5.8,3.8,0.8,0.4,0.3,0.659,0.0
6640,2019,DEN,Nikola Jokic,20.1,10.8,7.3,1.4,0.7,0.659,1.0
6641,2019,DEN,Tyler Lydon,0.9,0.7,0.2,0.1,0.0,0.659,0.0
6642,2019,DEN,Trey Lyles,8.5,3.8,1.4,0.5,0.4,0.659,0.0
6643,2019,DEN,Paul Millsap,12.6,7.2,2.0,1.2,0.8,0.659,0.0
6644,2019,DEN,Monte Morris,10.4,2.4,3.6,0.9,0.0,0.659,0.0
6645,2019,DEN,Jamal Murray,18.2,4.2,4.8,0.9,0.4,0.659,0.0
6646,2019,DEN,Mason Plumlee,7.8,6.4,3.0,0.8,0.9,0.659,0.0
6647,2019,DEN,Isaiah Thomas,8.1,1.1,1.9,0.4,0.1,0.659,0.0
6648,2019,DEN,Jarred Vanderbilt,1.4,1.4,0.2,0.4,0.1,0.659,0.0
6649,2019,DEN,Thomas Welsh,1.6,0.4,0.5,0.0,0.0,0.659,0.0
6650,2019,DEN,Nick Young,2.3,0.3,0.5,0.0,0.3,0.659,0.0
6651,2019,SAS,LaMarcus Aldridge,21.3,9.2,2.4,0.5,1.3,0.585,1.0
6652,2019,SAS,Marco Belinelli,10.5,2.5,1.7,0.4,0.1,0.585,0.0
6653,2019,SAS,Davis Bertans,8.0,3.5,1.3,0.5,0.4,0.585,0.0
6654,2019,SAS,Dante Cunningham,3.0,2.9,0.8,0.4,0.2,0.585,0.0
6655,2019,SAS,DeMar DeRozan,21.2,6.0,6.2,1.1,0.5,0.585,0.0
6656,2019,SAS,Drew Eubanks,1.8,1.5,0.3,0.1,0.2,0.585,0.0
6657,2019,SAS,Bryn Forbes,11.8,2.9,2.1,0.5,0.0,0.585,0.0
6658,2019,SAS,Rudy Gay,13.7,6.8,2.6,0.8,0.5,0.585,0.0
6659,2019,SAS,Chimezie Metu,1.8,1.2,0.4,0.2,0.1,0.585,0.0
6660,2019,SAS,Patty Mills,9.9,2.2,3.0,0.6,0.1,0.585,0.0
6661,2019,SAS,Donatas Motiejunas,2.0,1.0,0.3,0.0,0.3,0.585,0.0
6662,2019,SAS,Jakob Poeltl,5.5,5.3,1.2,0.4,0.9,0.585,0.0
6663,2019,SAS,Quincy Pondexter,1.8,0.9,0.5,0.2,0.0,0.585,0.0
6664,2019,SAS,Lonnie Walker IV,2.6,1.0,0.5,0.4,0.2,0.585,0.0
6665,2019,SAS,Derrick White,9.9,3.7,3.9,1.0,0.7,0.585,0.0
6666,2019,CHI,Rawle Alkins,3.7,2.6,1.3,0.1,0.0,0.268,0.0
6667,2019,CHI,Ryan Arcidiacono,6.7,2.7,3.3,0.8,0.0,0.268,0.0
6668,2019,CHI,Antonio Blakeney,7.3,1.9,0.7,0.2,0.2,0.268,0.0
6669,2019,CHI,Wendell Carter Jr.,10.3,7.0,1.8,0.6,1.3,0.268,0.0
6670,2019,CHI,Kris Dunn,11.3,4.1,6.0,1.5,0.5,0.268,0.0
6671,2019,CHI,Cristiano Felicio,4.0,3.6,0.6,0.2,0.1,0.268,0.0
6672,2019,CHI,Shaquille Harrison,6.5,3.0,1.9,1.2,0.4,0.268,0.0
6673,2019,CHI,Chandler Hutchison,5.2,4.2,0.8,0.5,0.1,0.268,0.0
6674,2019,CHI,Zach LaVine,23.7,4.7,4.5,1.0,0.4,0.268,0.0
6675,2019,CHI,Walt Lemon Jr.,14.3,4.5,5.0,1.8,0.2,0.268,0.0
6676,2019,CHI,Robin Lopez,9.5,3.9,1.2,0.1,1.1,0.268,0.0
6677,2019,CHI,Lauri Markkanen,18.7,9.0,1.4,0.7,0.6,0.268,0.0
6678,2019,CHI,Brandon Sampson,5.1,1.1,0.7,0.6,0.2,0.268,0.0
6679,2019,CHI,JaKarr Sampson,20.0,8.0,1.0,1.0,0.8,0.268,0.0
6680,2019,CHI,Tyler Ulis,0.0,0.0,0.0,0.0,0.0,0.268,0.0
6681,2019,UTA,Grayson Allen,5.6,0.6,0.7,0.2,0.2,0.61,0.0
6682,2019,UTA,Tony Bradley,5.7,5.0,0.3,0.7,0.7,0.61,0.0
6683,2019,UTA,Tyler Cavanaugh,0.8,0.7,0.1,0.0,0.0,0.61,0.0
6684,2019,UTA,Jae Crowder,11.9,4.8,1.7,0.8,0.4,0.61,0.0
6685,2019,UTA,Dante Exum,6.9,1.6,2.6,0.3,0.1,0.61,0.0
6686,2019,UTA,Derrick Favors,11.8,7.4,1.2,0.7,1.4,0.61,0.0
6687,2019,UTA,Rudy Gobert,15.9,12.9,2.0,0.8,2.3,0.61,0.0
6688,2019,UTA,Joe Ingles,12.1,4.0,5.7,1.2,0.2,0.61,0.0
6689,2019,UTA,Donovan Mitchell,23.8,4.1,4.2,1.4,0.4,0.61,0.0
6690,2019,UTA,Naz Mitrou-Long,1.1,0.4,1.1,0.1,0.1,0.61,0.0
6691,2019,UTA,Raul Neto,5.3,1.7,2.5,0.4,0.1,0.61,0.0
6692,2019,UTA,Georges Niang,4.0,1.5,0.6,0.2,0.1,0.61,0.0
6693,2019,UTA,Royce O'Neale,5.2,3.5,1.5,0.7,0.3,0.61,0.0
6694,2019,UTA,Ricky Rubio,12.7,3.6,6.1,1.3,0.1,0.61,0.0
6695,2019,UTA,Thabo Sefolosha,3.8,2.5,0.5,0.9,0.1,0.61,0.0
6696,2019,UTA,Ekpe Udoh,2.3,1.8,0.5,0.2,0.6,0.61,0.0
6697,2019,BKN,Jarrett Allen,10.9,8.4,1.4,0.5,1.5,0.512,0.0
6698,2019,BKN,DeMarre Carroll,11.1,5.2,1.3,0.5,0.1,0.512,0.0
6699,2019,BKN,Allen Crabbe,9.6,3.4,1.1,0.5,0.3,0.512,0.0
6700,2019,BKN,Ed Davis,5.8,8.6,0.8,0.4,0.4,0.512,0.0
6701,2019,BKN,Spencer Dinwiddie,16.8,2.4,4.6,0.6,0.3,0.512,0.0
6702,2019,BKN,Jared Dudley,4.9,2.6,1.4,0.6,0.3,0.512,0.0
6703,2019,BKN,Treveon Graham,5.3,3.1,1.0,0.4,0.2,0.512,0.0
6704,2019,BKN,Joe Harris,13.7,3.8,2.4,0.5,0.2,0.512,0.0
6705,2019,BKN,Rondae Hollis-Jefferson,8.9,5.3,1.6,0.7,0.5,0.512,0.0
6706,2019,BKN,Rodions Kurucs,8.5,3.9,0.8,0.7,0.4,0.512,0.0
6707,2019,BKN,Caris LeVert,13.7,3.8,3.9,1.1,0.4,0.512,0.0
6708,2019,BKN,Tahjere McCall,4.0,1.0,0.0,0.0,0.0,0.512,0.0
